530,사람들이 가장 싫어하는 거리는?,걱정거리
531,사람들이 가장 좋아하는 일은?,휴일
532,소리 없이 글을 쓰는 사람은?,조용필
533,과식하면 사람들이 늘 부르는 것은?,배불러
534,겨울에 일어나는 전쟁은?,추워
535,사랑하는 사람을 가장 많이 걱정하는 사람은?,임꺽정
536,비가 오거나 날이 흐린 날 나타나는 벌레는?,우중충
537,멍청한 집단을 다른 말로?,비영리단체
538,초등학교에 범죄자들이 많이 모여 있는 이유는?,대부분 전과를 가지고 있으니까
539,직장인들이 매일매일 아침마다 사 가는 음식은?,회(회사 간다)
540,미국에서 부모가 아이에게 돈을 받으면?,우리 아이가 달라줬어요
541,귤이 감을 보고 영어로 뭐라고 했을까?,you 감
542,소가 서울 가는 것을 3자로?,소설가
543,돼지가 방귀 뀌는 것은?,돈가스
544,모자가 여러 개 모여 있는 것을 4자로?,밀짚모자
545,아이디어 회의할 때 주워야 하는 과일은?,감
546,모자를 새로 사서 쓰고 나타난 사람에게 하는 욕은?,좀 모자라 보인다.
547,북극곰이 타고 다니는 차는?,알래스카
548,노루가 다니는 길의 이름은?,노르웨이
549,소가 계단에 올라가는 것을 3자로?,소오름
550,강아지가 한 마리만 있는 나라?,독일
551,프랑스에서 라면 먹으면 안 되는 이유?,다 불어라
552,햄버거는 무슨 색깔일까?,버건디
553,소가 단체로 노래 부르는 것은?,단체 소송
554,사람들이 그늘에 있으면 행복한 이유는?,해피해서
555,사장님이 복도를 돌아서 가면?,보스턴
556,외로운 사람들이 먹지 않는 과일은?,참외
557,정삼각형의 동생 이름은?,정삼각
558,공주를 죽여서 그 시체를 생으로 먹으면?,공주시체육회
559,기생이 오르가슴을 느끼면?,간첩
560,인어공주가 목욕을 하는데 신하가 들어오면 인어공주가 하는 말?,언더더씨(안닫어 씨)
561,아플 때 가는 여행지는?,다낭
562,똥 누다가 죽으면?,변사체
563,명종이 언제 왕이 되었나?,인조잔디
564,쥐가 혀를 깨물면?,설문지
565,노인이 길 가다가 자빠지면?,미끄럼틀
567,빛과 소리 중 뭐가 더 게으를까?,빛은 매질이 없어도 잘 가지만 소리는 매질이 있어야 감
568,책이 찢어지면?,책임져(책 injure)
569,노인이 사물을 보는 각도는?,틀아이앵글
570,피를 뽑고 나면 어지러운 이유는?,피gone 해서
571,소변을 보고 물을 내리면?,쉬즈곤
572,누구나 고민을 하게 되는 장소는?,아마zone
573,옥수수가 시험을 보면?,콘테스트
574,먹으면 저절로 웃게 되는 죽은?,히죽
575,아기가지면?,엄마가 이김
576,감이 전쟁터에서 죽으면?,감전사
577,밥 먹기 위해서 하는 내기는?,모내기
578,"""동전을 주다""를 수학적으로 나타나면?",5%(offer cent)
579,자동차의 나라를 영어로?,카네이션
580,"""이것은 저의 어머니가 만든 것입니다""를 영어로?",메이드인 저어머니
581,가나 역사를 열심히 공부한 여자가 드라마에서 자주 하는 말은?,니 가나에 대해서 뭘알아
582,짱구가 ㅈ을 떼면?,장구
583,디바가 울면?,디바우러
584,사고뭉치를 1자로?,뇌
585,밥으로 괴물만 먹는 회사는?,몬스터주식회사
586,일러스트레이터가 불타면?,번 화가
587,짱구가 다니는 절 이름은,천방지축어리둥절
588,멍게가 우는 소리 들어봤냐?,그게 멍 게소리야
589,가장 뛰어난 능력을 가진 노예는?,초인종
590,"""보석이 아니다""를 3자로?",비쥬얼
591,고양이가 부르는 노래는?,곡괭이
592,군인이 가장 좋아하는 역은?,전역
593,칡을 캐서 폭포에서 닦으면?,칡칡폭폭
594,노예가 갑자기 놀라면?,종이 하악
595,영어 공부하던 사람이 죽은 이유는?,의문사라서 모름
596,십시일반은 몇일까?,5(10C1/2)
597,이력서 쓸 때마다 등장하는 회사 이름은?,나이 키
598,바닷속에 있는 쇠가 녹이 잘 스는 이유는?,철썩이는 바다이니까.
599,체중이 가장 많았던 조선 왕은?,철종
600,동반자살을 3자로?,맞다이
601,소가 감전 당해서 죽으면?,우사인 볼트
602,소랑 개랑 부딪히면?,소개팅
603,벌을 잡았다 어디서 잡았을까?,갯벌(get 벌)
604,아이를 셋 낳을 계획을 세우면?,미래에셋
605,만나면 서로 인사하지 않는 것을 뭐라고 할까?,하의실종(Hi 실종)
606,가장 더러운 얼음은?,오므라이스(오물 아이스)
607,돈을 버는 개는?,번개
608,소고기를 안 넣고 끓인 국은?,소고기 무국
609,파스에 불이 붙으면?,파스타
610,트랜스포머가 현재 여자친구가 없는 이유는?,차여서
611,유럽인의 식사를 뭐라고 할까?,이유식
612,한무당이 갖춰야 할 직업관?,인생은 한방이다
613,모래사장에 사는 마녀를 뭐라 부를까?,샌드위치
614,​소가 구걸을 하면?,우거지
615,호랑이들이 배가 고프면?,기아타이거즈
616,불이 났는데 소가 가만히 보고만 있는 것은?,소방관
617,일본인과의 싸움은?,왜 싸워
618,경상도 쥐가 개그를 쳤는데 아무 반응이 없을 때 하는 말은?,마! 우스라고
619,베를린에서 음식을 함부로 먹으면 안 되는 이유?,독일 수도
620,"친구들과 술집에 가서, 계산할 때 추는 춤은?",주춤주춤
621,곤충끼리 부딪히면?,충돌
622,차가 다니는 도로에 갑자기 사람이 뛰어들면?,카놀라유
623,자동차가 우는 나라?,잉카
624,엄마와 아들이 같이 택견을 하면?,모자이크
625,코가 긴 사람들이 하는 스포츠는?,코오롱스포츠
626,가장 믿음직스러운 오리는?,미더덕
627,눈과 구름을 자르는 칼은?,설운도
628,아마추어의 반대말은?,확실히 더워
629,D가 나무를 캐면?,목캔디
630,배래 나루를 전기면도기로 밀면 안되는 이유는?,배털이 없으면 꺼져서
631,흑인이 자기소개를 하면?,암흑
632,머리를 감을 때 어디부터 감을까?,눈
633,죽으면서 하는 고백은?,다이스키
634,65세 할머니를 뭐라고 부를까?,헤이~ 유오걸~(이효리 - 유고걸)
635,"전기가 많이 흐르는 ""털""이 있는데 그 털은 과연 무슨 털일까?",디지털(Digital)
636,권투선수의 주먹보다 강한 것은?,보
637,달이 방귀를 뀌면?,방귀문
638,아이언맨 왼쪽에 있는 것은?,스타크래프트
639,기생충이 목마를 때 하는 말?,숙주 나 물
640,마녀가 높은 탑에 살수록 강한 이유?,witch 에너지 증가
641,탐관오리가 가장 좋아하는 마술은?,매관매직
642,"""할아버지 발이 제일 크다""를 4자로?",노발대발
643,네 마리의 고양이가 괴물이 되면?,포켓몬스터
644,여름을 가장 시원하게 보내는 사람은?,바람난 사람
645,숨을 쉴 수 있는 책은?,페이스북
646,왕이 탈의하면?,버스킹
647,왕이 욕을 하면?,뻐킹
648,왕이 가진 공은?,짐볼
649,왕이 길 가다가 노래를 부르면?,버스킹
650,가수 비가 매운 것을 먹으면?,와사비
651,박봄의 영어 이름은?,아웃룩
652,꽃이 입을 다물고 있으면?,다문화
653,거북이가 소개팅을 하면?,거북선
654,성에서 억울하게 죽은 사람이 한을 풀면?,곡성
655,가장 심심한 배는?,모함
656,연필에 눈이 묻으면?,팬썰
657,테이가 침을 뱉으면?,테이프
658,잠꾸러기가 좋아하는 옷 브랜드는?,자라
659,자다가 나온 머리카락은?,잔머리
660,더러운 사람만 사는 성은?,안시성
661,오리가 인사하면?,끄덕
662,땅에서 대화를 하면?,토론
663,신라면을 세 젓가락만 주는 곳은?,신라면세점
664,소고기가 실수를 하면?,미스테이크
665,아주머니를 만나기 힘든 이유는?,아주머니 집이 아주 머니까
666,왕에게 소금을 뿌리면?,짜왕
667,치아에 인공지능을 심었으면?,이가 시리다
668,똥 나라에 사는 고양이가 우는소리는?,똥꾸뇨옹
669,출전한 선수 모두가 기도를 드리고 시작하는 운동경기는?,합기도
670,다리가 기울어져 있으면?,교정
671,옥수수를 돌려서 밥을 만드는 외국인은?,콘돌리자 라이스
672,고기 먹을 때마다 따라오는 개는?,이쑤시개
673,헬스하는 사람이 멋진 이유는?,머슬 아는 사람이기 때문
674,타짜의 아귀가 사는 동네는?,동작구만
675,펜이 엄청 많으면?,사인펜
676,양손으로 소금을 뿌리면?,양념
677,달에서 돌고 있으면?,달팽이
678,돼지가 헷갈리면?,혼돈
679,달에 지하철이 있으면?,달력
680,아빠가 빛이 나면?,광부
681,아버지가 학습을 하면?,공부
682,공이 무거우면?,짐볼
683,코가 2개인 물고기는?,듀얼코어
684,감이 하나도 없으면?,공감
685,"""너 일어나""를 3자로?",유인나
686,구내식당에서 쓰는 소금 이름은?,구내염
687,새를 비틀어서 짜면?,짜임새
688,물을 세우면?,건물
689,중동에서 친구 없는 사람들이 마시는 음료는?,아라비아따
690,코끼리가 홀딱 벗은 남자에게 뭐라고 말했을까?,넌 그걸로 어떻게 먹니
691,키스를 4자로?,설왕설래
692,남녀가 자고 나면 생기는 것은?,눈꼽
693,결혼하면 남자의 것을 여자가 빨아야 하는 것은?,속옷
694,손만으로 해서는 안되고 허리를 잘 써야 하는 것은?,노젓기
695,신혼여행 떠나는 신부를 보고 신랑이 필요 없는 것은 두고 가라고 했다,속옷
696,남자는 코가 크면 뭐가 클까?,콧구멍
697,신혼부부가 제일 좋아하는 곤충은?,잠자리
698,남자가 가장 좋아하는 술?,입술
699,여자 두 명이 질투라면 남자 두 명은?,포볼
700,들어갈 때는 딱딱하고 나올 때는 물렁물렁한 것은?,껌
701,감옥에 갈 수도 있는 책은?,원조교제
702,원조교제하는 생활을 뭐라고할까?,틀에박힌생활
703,정액을 다른 말로?,쥬짓수
704,고추에 바람을 불면?,조세호
705,축구선수 루니가 남성병원에 가서 확대수술을 받았다를 5자로?,조지 클루니
706,"""발기가 되냐?""를 영어로?",Do you understand?
707,무성욕자인 남자가 항상 이기는 이유는?,질 생각이 없음
708,섹스를 못하는 동물은?,해마(hammer) - 못 박으니까
709,철벽녀를 만나면 눈앞이 캄캄해지는 이유는?,안대 줘서
710,가슴이 납작한 사람을 만나는 이유는?,meet meet 해서
711,콘돔 없이 피임하는 방법은?,사정없이 박으면 됨
712,발기부전인 사람에게 절대 오지 않는 날은?,설날
713,가슴이 큰 노예를 3자로?,종이컵
714,고추를 잘 빠는 기계는?,프로펠라
715,여자 화장실 앞에 줄 서 있는 것을 4자로?,질서있다.
716,동그란 모양인데 만지면 물렁물렁하고 끝에 꼭지가 있는 것은?,풍선
717,인체 중에서 상황에 따라 보통 때의 6배까지 팽창할 수 있는 곳은?,동공
718,새신랑과 안경 낀 사람의 공통점은?,벗으면 자꾸 더듬는다.
719,성인 여성들이 한 달에 한 번씩 정기적으로 하는 것은?,반상회
720,제비족에게 최초로 당한 여자는?,놀부 마누라
721,숫처녀가 많은 나라는?,뉴질랜드
722,매월 하루 찢어지는 고통에 시달리는 여인은?,캘린더걸
723,살과 살 사이에 털이 있고 충격을 주면 물이 나오는 것은?,눈
724,넣고 있을 때는 기분 좋고 뺄 때에도 더 기분 좋은 것은?,적금
725,여자들이 좋아하는 남자는 어떤 남자일까요?,서 있는 남자
726,남자들이 제일 좋아하는 여자는?,속 좁은 여자
727,"""사랑은 이제 그만""을 1자로?",빼
728,벗겨주세요,나무젓가락
729,시집 안 간 숙녀들이 이불에서 손가락으로 하는 신성한 행위는?,바느질
730,남자가 뛸 때 가운데에 하나가 흔들리는 것은 뭘까?,넥타이
731,여자가 뛸 때 2개가 흔들리는 것은 뭘까?,귀걸이
732,"바르기는 여자가 주로 바르고, 남자가 즐겨 먹는 것은?",립스틱
733,"사랑이란 ( )끼고, ( )하는 것?","아, 위"
734,밤에 빨래하는 아내에게 남편이 한 말은?,자기 왜 빨어?
735,여자 신체 중에 '지'자로 끝나는 것으로 첫날밤에 쓰이는 것은?,"연지, 곤지"
736,여자는 없는데 남자는 아래쪽에 하나 있는 것은?,받침
737,사람이라면 누구든지 가지고 있다,이름
738,봉사하는 마음으로 임하는 것이 마음이 편하며 주로 침대에서 많이 하구 가끔 차에서도 한다,헌혈
739,겉옷을 벗기면 속옷이 나오고 속옷을 벗기어 빨면 흐물흐물해지는 것은?,껌
740,7+4가 11인 이유?,임테기
741,젊은 남자가 여탕에 들어가면 무슨 죄인가?,불법무기소지죄
742,젊은 여자가 남탕에 들어가면 무슨 죄인가?,방화죄
743,할머니가 남탕에 들어가면?,방화미수죄
744,늙은 남자가 여탕에 들어가면 무슨 죄인가?,불량무기소지죄
745,사랑을 하면 눈이 먼다는데 그 이유는?,더듬어서
746,성개방설은 누가 주장했나?,주자
747,성폐쇄설은 누가 주장했나?,고자
748,성억제설은 누가 주장했나?,참자
749,남자가 자위하는 것을 4자로?,선거운동
750,국사가 동정을 떼면?,한국사
751,여자친구가 가버리면?,간질
752,"""난 거시기가 크다""를 4자로?",전자지갑
753,질문이 없는 사람을 2자로?,남자
754,커플이 타면 큰일 나는 열차는?,자기 부상 열차
755,가장 야한 생물은?,해조류
756,섹스를 제일 많이 하는 나라는?,떡국
757,18명의 여자가 모이면?,구질구질
758,수컷 말만 있고 암컷 말이 없다면?,할 말이 없네
759,아이가 길을 돌아가면?,우회하라 아이
760,오삼불고기를 영어로 하면?,Come on pussy!
761,남녀가 해돋이를 보러 가는 이유는?,해보려고
762,신혼 때 침실에서 입는 옷은?,메리 야스
763,OX 퀴즈가 발기부전에 좋은 이유?,easy 선다니까
764,소리가 큰 성기는?,확성기
765,개그맨이 잘 걸리는 병은?,요절복통
766,불이 나면 터지기 쉬운 나라는?,부탄
767,일본인들이 소가 죽었는지 확인할 때 하는 말은?,소데스(death)까?
768,스님이 중간에 내리면?,중도하차
769,양을 탄 사람?,양탄자
770,'임금님 앞에서 침을 뱉으면 안 된다'를 4자로?,임전무퇴
771,물이 가장 많은 여자는?,정수기
772,입속에 있던 가래를 삼키면서 하는 말은?,베가레이서
773,왼쪽으로 걷는 사람은?,워크래프트
774,옷을 가장 잘 입는 며느리는?,발렌시아가
775,추운 나라에 사는 왕이 좋아하는 국은?,겨울왕국
776,내가 키우던 말이 다른 말과 싸우면?,우리말 겨루기
777,도둑질하기 좋은 시간은?,범죄도시
778,우리나라에서 아버지가 가장 많은 지역은?,부천
779,리액션이 좋은 아이스크림은?,와
780,등산의 다른 말?,산타
781,고민이 많은 물건?,곰인형
782,사자의 천적은?,팔자
783,'너무 안 좋다'를 3자로?,개구리
784,'나는 9입니다'를 2자로?,전구
785,머리 세팅을 다른 말로?,헤드셋
786,박 씨들이 모여있으면,박스
787,1을 원하면,워너원
788,여자 친구가 바람피우는지 감시하는 것은?,자기관리
789,삼성에서 물건을 찾고 나서 묻는 말은?,이거늬?
790,가장 잘 막는 골키퍼는?,마그마
791,공중에서 사람들이 가장 좋아하는 공은?,성공
792,포장마차를 가장 많이 볼 수 있는 곳은?,장기판
793,가장 폭력적인 동물은?,팬다
794,고시생들이 가장 많이 찾는 청바지는?,노량진
795,경찰이 음주단속할 때 가장 많이 사용하는 언어는?,불어
796,갑돌이와 갑순이가 결혼을 못한 이유는?,동성동본
797,노래 시작하기 전에 들리는 도시는?,전주
798,스님들이 못 가는 대학교는?,중앙대
799,세상에서 가장 인사성이 밝은 경찰은?,사와디캅
800,세상에서 가장 코가 큰 경찰은?,코쿤캅
801,"""형 이 씨 좀 불러줘""를 영어로 하면?",브로 콜 리
802,티파니와 태연이 싸우면?,티격태격
803,모기가 웽웽거리는 이유는?,모기 아파서
804,신이 차에서 내리면?,신내림
805,검도를 하다가 죽었다,죽도록 맞아서
806,"""여기서 장미를 키웁니다""를 6자로?",키움 Here Rose
807,소가 나무 사이에 끼면?,우낌
808,화를 잘 내는 대통령은?,버락 오바마
809,암바를 당해서 죽으면?,암바사
810,"이성계는 태조, 이방원은 태종이다",수종
811,왕이 요리를 하면?,쿠킹
812,곰돌이 푸가 차에 치이면?,카푸치노
813,뜨겁지는 않지만 따가운 불은?,가시덤불
814,옥수수가 돌면?,콘돔
815,흥부 자식이 10명이 있는 것을 다른 말로?,흥부새끼 십새끼
816,청소하는 아가씨를 3자로?,청소년
817,곰돌이 푸가 제일 싫어하는 동물은?,아기염소
818,명란젓의 여자친구 이름은?,명란젓깔
819,가수 비를 누른 가수는?,클릭 비
820,실내화가 자기소개를 할 때 하는 말은?,실례합니다
821,청바지를 땅에 심으면?,심은진
822,나나가 지구에 왔다를 다른 말로?,지구온난화
823,이별은?,지구
824,수소가 암소의 발을 밟았을 때 한 말은?,암소쏘리
825,차량 사고를 3자로?,붕어빵
826,외국인 친구 '던'에게 마이크 달라고 할 때 하는 말은?,마이클 조던
827,사오정이 다니는 고등학교는?,뭐라고
828,4마리의 개가 절을 하면?,사계절
829,먹지 못하는 라면은?,바다가 육지라면
830,짱구와 오징어의 차이점은?,오징어는 말리지만 짱구는 못 말려
831,재수 없는 것이 좋은 사람은?,고3 수험생
832,붉은 길에 떨어져 있는 동전은?,홍길동전
834,앉아서 절하면?,좌절
835,어머니가 한 명인데 아버지가 둘인 것은?,두부한모
836,추우면 모서리로 가야 하는 이유는?,거기는 90도이니까
837,성동일이 물에 빠지면?,동일인물
838,침대는 가구일까? 과학일까?,곤충(잠자리)
839,엘리베이터에서 스타킹을 조심해야 하는 이유는?,올라(나)가니까
840,똥을 4번 싸면?,부직포
841,칼로 물을 벤다를 2자로?,"수컷, 물뱀"
842,엄마가 흑인이면?,엠블랙
843,텔레비전에서 가장 많이 나오는 동물 2가지는?,개구리와 양(프로그 램)
844,흑인이 울면?,깜찍
845,성씨 중에서 가장 달콤한 성씨는?,홍씨
846,스님이 웃통을 벗고 있는 절은?,반나절
847,세상에서 가장 오래 된 치킨은?,구닥다리
​848,팥이 목마를 때 콩에 하는 말은?,콩 나 물
849,지구상에서 자동차 교통이 가장 심하게 막히는 곳은?,밀림
850,부엌칼에 너무 힘을 많이 주면은?,도마 뱀
851,간첩이 동물원 가면 찾는 새는?,공작새
852,윈도 7이 때때로 먹통이 되어 답답한 이유는?,창문에 칠을 해서
853,담배 골초들이 좋아하는 음식점은?,피자집
854,생선이 이빨이 없는 이유는?,어이가 없어서
855,어머 벌이 새끼 벌에게 먹이를 주면서 하는 말은?,앵커
856,한국 역사상 규모가 가장 컸던 사기 사건은?,삼국사기
857,무덤에 갈 때가 되면 사람이 순해지는 이유는?,고분고분 해져서
858,다시는 얼굴 안 본다고 해놓고 또 만나는 회의?,안보리
859,주름살을 펼 때 하는 말은?,살피세요
860,호랑이가 사냥을 못하면?,기아 타이거즈
861,종업원을 부르는 벨이 없는 테이블은?,노벨상
862,소음이 심하게 나는 돌은?,떠들석
863,공사판에서 제일 싫어하는 새는?,틈새
864,산불의 다른 말은?,산타
865,차 문을 세게 닫으면 안 되는 이유는?,차 문은 네 개라서
866,가장 빠른 개는?,번개
867,내가 무대에 데뷔한 날을 영어로?,내쇼날
868,넌 죽을 준비해,난 밥을 준비할게
869,해장국밥 먹을 때 들깨를 넣으면 안 되는 이유는?,술이 들깨
870,다이어트하는 사람이 장마철을 싫어하는 이유는?,비만이 와서
871,군인들이 먹는 찌개는?,부대찌개
872,신발이 날아가면?,신난다
873,형과 동생이 싸우는데 형의 편을 들어주는 사람이 없으면?,형편없다
874,박스 안에 병이 들어 있으면?,박스가 아프다
875,경찰서의 반대말은?,경찰 앉아
876,5살짜리가 없는 지역은?,오세아니아
877,버스에서 절대 자리 양보를 안 하는 사람은?,버스기사
878,스케이트 선수가 좋아하는 화장품은?,에스케이투
879,사자가 빈병을 줍는 알바를 하는 것은?,라이언 일병 구하기
880,신문이 일하러 가면?,일간신문
881,내 마음대로 가는 길은?,내맘대로
882,잠을 못 자는 신데렐라는?,모차렐라
883,항상 추운 나라는?,시리아
884,가수 비랑 나랑 목장에서 소를 세면?,비엔나소세지
885,나문희가 엘리베이터를 타면 안 되는 이유는?,문희 다칩니다
886,아이유가 바둑은 보는데 장기를 안 보는 이유는?,전남친이 장기하니까
887,개불 2마리가 붙어 있으면 슬픈 이유는?,개불쌍이라
888,차두리가 화상을 입었다면?,두리번
889,소녀시대 gee를 비랑 같이 부르면?,비엔나 소시지
890,사공이 많으면 배가 어떻게 되나?,가라앉는다.
891,정약용이 죽으면?,다산 정약용
892,캡틴 2명 사이에 토르가 있으면?,캡사이신
893,북유럽 사람들이 책을 많이 읽는 이유는?,Book you love
894,뷰티풀에서 T를 빼면?,티 없이 아름다움
895,우리나라 산은?,국산
896,닭들이 줄지어서 위장 속을 걸으면?,위계질서
897,원탁의 기사들이 왕에게 하는 인사는?,아서왕(어서왕)
898,"김차장, 박차장, 이차장이 모인 장소는?",세차장
899,막대기가 4개면?,포스틱
900,통키가 담배 피우려고 할 때 친구가 하는 말?,피구왕 통키
901,죽은 사람이 부동산 투자를 할 때 하는 말?,저승사자
902,불장난으로 돈을 벌면?,불로소득
903,자꾸 네가 누군지 묻는 병은?,후유증
904,소녀시대가 차에 넣는 기름은?,키씽유
905,소가 그림을 그리면?,피카소
906,소가 전쟁을 하면?,워매워매
907,고양이를 물로 만들면?,물로켓
908,징을 놀랍도록 세게 치면?,어메이징
909,선풍기가 위험한 이유는?,발암 유발
910,모기가 매일 잠만 자는 이유는?,피로 가득해서
911,모나리자가 관에 들어가면?,관리자
912,뉴스 앵커가 옷을 벗고 방송을 진행하는 이유는?,속보여서
913,아픈 사람이 바라는 반지는?,힐링
914,애완동물이 잘 걸리는 병은?,페트병
915,깡패 중에 제일 건강한 사람은?,영양갱
916,똥에 입김을 불다가 죽으면?,변호사
917,본죽 직원이 위험한 이유는?,죽을 준비해야 해서
918,가장 쓴 국은?,약국
919,우주에서 먹는 물은?,은하수
920,말이 태양을 보고 있으면?,그냥 해본 말이여
921,고양이가 열리는 나무는?,묘목
922,선풍기를 개봉하면?,깐풍기
923,머리에 총을 한 발 쏘면?,단발머리
924,갈매기가 옷을 입으면?,끼룩
925,가장 사랑스러운 양은?,자기양
926,눈이 죽으면?,설사
927,대통령선거의 반대말은?,대통령앉은거
928,안녕을 5번 말하면?,하이파이브
929,망칠수록 돈을 버는 사람은?,어부
930,개미의 목구멍보다 작은 것은?,개미의 먹이
931,아무도 살지 않는 동네는?,노원동
932,도시인들이 밥을 먹으면서 즐기는 기쁨을 뭐라고 하나?,도시락
933,사 왔는데도 못 사 왔다는 소리를 듣는 것은?,못
934,다 배웠는데도 여전히 배우라고 불리는 사람은?,배우
934,왕이 걷는 것은?,워킹
935,가장 빠른 새는?,"눈깜짝할 새, 금새"
936,의자왕이 탔던 차는?,체어맨
937,드라큘라가 가장 싫어하는 사람은?,피도 눈물도 없는 사람
938,'미닫이'를 소리 나는 대로 적으면?,드르륵
939,"판사, 요리사, 군인, 경찰 중에서 누가 제일 큰 모자를 쓸까?",머리가 제일 큰 사람
940,장님과 싸우면 못 이기는 이유는?,눈에 뵈는 게 없으니까
941,소방수와 싸우면 못 이기는 이유는?,물불 안가리니까
942,"남자 2명이 하기는 쉽고, 남녀가 함께 하기는 약간 어렵고, 여자 2명이 하기는 불가능한 것은?",한 요강에 동시에 소변보기
943,동물원의 맹수들이 바라본 구경꾼들의 모습을 4자로?,그림의 떡
944,세상에 태어난 뒤로 머리를 한 번도 깎아 본 적이 없는 것은?,붓
945,"""병든 자여 다 내게로 오라""고 말한 사람은?",엿 장사
946,50에 먹는 밥은?,쉰밥
947,제빵왕 김탁구가 싫어하는 것은?,빵터짐
948,점점 말라가는 도시?,시드니 / 말라가
949,엄마 이름을 그대로 물려받은 가수는?,에미넴
950,장사꾼들이 싫어하는 경기는?,불경기
951,금이 자기소개를 할 때?,저금
952,가장 행복한 소는?,미소
953,무가 날씬해지는 것을 3자로?,무슬림
954,날씬해지는 떡은?,호떡
955,날씬해지는 빵은?,호빵
956,호랑이가 가장 좋아하는 생활은?,호의호식
957,먹어도 배가 부르지 않는 밥은?,공기밥
958,늘 취해있는 밥은?,곤드레밥
959,빵집에서 하면 안 되는 메뉴는?,고로케 하면 안돼
960,길을 잃어버리기 쉬운 지하철역은?,미아역
961,화를 내지 않는 과일은?,무화과
962,늘 미안한 과일은?,사과
963,지성을 가진 여배우?,이보영
964,인사성이 밝은 밥은?,하이라이스
965,엄마들이 가장 많이 하는 소리?,잔소리
966,바닷속에 있는 다리는?,도다리
967,맷 데이먼의 코를 3자로?,맷씨코
968,제일 무거운 파리는?,돌파리
969,단무지가 버스 탈 때 돈 안내면서 하는 말?,저 무임 승차할게요
970,성인들이 술자리에서 내미는 배는?,건배
971,태양이 10개가 뜨면?,썬텐
972,악기 중에 절반만 연주되는 악기는?,하프
973,"1, 2, 3위보다 4위를 좋아하는 사람은?",장모
974,"""끈이 없다""를 2자로?",노끈
975,3 곱하기 3은 몇이게염?,구내염
976,자동차가 녹슬면?,녹차
977,소년들만 탈 수 있는 차는?,보이차
978,북한 사람들이 제일 좋아하는 여행지는?,팔라우
979,생강에 발모제를 바르면?,진절머리나
980,"""샤프심 좀 빌려줘""를 3자로?","인내심, 조바심"
981,많이 돌아다닐수록 빠지는 살은?,역마살
982,목수도 고칠 수 없는 집은?,똥고집
983,사람들이 가장 무서워하는 말은?,종말
984,사람들이 졸려하는 말은?,수면양말
985,사람들이 좋아하고 기다리는 말은?,주말
986,흡혈귀가 제일 좋아하는 음료수는?,피로회복제
987,뉴턴의 학점은?,A+
988,애들이 가장 싫어하는 탑?,에펠탑
989,깨면 칭찬받는 것은?,신기록
990,카드캡터 체리의 직업은?,고양이 수의사(캣 치유~ 캣 치유~)
991,최고의 목장을 3자로?,목장갑
992,하늘에서 똥이 내리면?,변비
993,한가위 다음날은?,두바위
994,일본에서 야생멧돼지가 공격할 때 하는 말은?,야멧돼
995,왕이 취직하면?,임금노동자
996,이슬람 사원을 꼭 봐야 하는 관광지는?,모스크봐
997,결정 장애인들이 사는 나라는?,앙골라
998,일본 주부가 밥하기 귀찮을 때 하는 말은?,사무라이
999,이세돌 아들의 돌잔치를 6자로?,이세돌 이세 돌
1000,머리카락의 최소값을 구하는 함수는?,MIN
